JF269182|VIPR_ALG4_346328528_7_1491.1,0.13231799818733386,-0.029489506633360273
KU517846|VIPR_ALG4_1044329728_937_2421.1,-0.14223519651358882,0.12692660785728116
KU291758|VIPR_ALG4_966913924_1_1479.1,0.12917186923055093,-0.032010811682194995
KY021900|VIPR_ALG4_1131050573_1_1485.1,0.11501755595545005,-0.044803106182139
KC861925|VIPR_ALG4_558854680_1_1485.1,0.12807651630079014,-0.03182497161609331
KY851386|VIPR_ALG4_AST12499_1_499_1983.1,-0.14249679402567084,0.12797841788334174
KM403624|VIPR_ALG4_829641873_935_2419.1,0.12150281757245632,-0.047150927706345054
JN415487|VIPR_ALG4_396085271_1_1485.1,0.12887604199902578,-0.030028426801599166
JN030190|AEW25138.1,-0.022411830551372185,-0.19206306560883205
EU482803|VIPR_ALG4_169144392_913_2397.1,0.12550722800555475,-0.027063541550113757
JF812111|VIPR_ALG4_345105035_1_1485.1,-0.1460792387080779,0.11722691427776154
FJ189450|VIPR_ALG4_224712637_1_1479.1,-0.019704071075179193,-0.1794178349595062
GU131773|VIPR_ALG4_263611846_913_2397.1,0.1262741487538472,-0.03225965423803712
MH680225|VIPR_ALG4_AXN58895_1_1_1485.1,0.12439057272182567,-0.05064514948043313
LC428060|VIPR_ALG4_BBG62281_1_841_2325.1,0.12914703597990757,-0.028399987121304097
EU482634|VIPR_ALG4_169144054_915_2399.1,-0.15630765754617967,0.11279194674626518
LC436656|VIPR_ALG4_BBH51304_1_1_1485.1,-0.1441236853160701,0.12998926385848192
AB597966|VIPR_ALG4_353742391_1_1485.1,0.13257138141214106,-0.03121944741469957
KF955427|VIPR_ALG4_573974335_909_2393.1,0.13074238432162907,-0.05674253690536638
AF311956|VIPR_ALG4_24417516_935_2419.1,0.1229914637156358,-0.04834985987106552
GQ357779|ADF55866.1,-0.14660015180653233,0.1301434711946015
EU687199|VIPR_ALG4_187610163_915_2399.1,-0.15645704229485952,0.11634693776261197
JN029821|AEJ89897.1,-0.15463812560893336,0.11782759448903761
JF967915|VIPR_ALG4_385718374_1_1485.1,0.12887604199902564,-0.03002842680159915
MN933707|VIPR_ALG4_QHF19331_1_1_1479.1,0.1270142771034223,-0.05235781211453239
MK778387|VIPR_ALG4_QCH40604_1_1_1485.1,-0.15590082777063172,0.10655080339419605
KY586866|VIPR_ALG4_1151124705_842_2326.1,-0.26691842952366174,-0.09925992795672504
KT438601|VIPR_ALG4_1049566231_1_1486.1,-0.15524450843590024,0.10854445201119807
EU482519|VIPR_ALG4_169143824_913_2397.1,0.12365798949717198,-0.028143987379862744
FJ639695|VIPR_ALG4_221071220_913_2397.1,0.1326954122696853,-0.03127261929145887
KY818262|VIPR_ALG4_AST12463_1_499_1983.1,0.12082606789892202,-0.05415673405780071
MH215277|VIPR_ALG4_AWI47685_1_937_2421.1,-0.15971947529582306,0.11203582893839649
EU482797|VIPR_ALG4_169144380_913_2397.1,0.1255072280029167,-0.027063541551927396
GQ398300|VIPR_ALG4_300828844_937_2421.1,-0.1590878662154849,0.11485259924495123
JF968046|VIPR_ALG4_385718636_1_1485.1,-0.13826294391700028,0.1369181866737928
EU482527|VIPR_ALG4_169143840_913_2397.1,0.12339286149629215,-0.027995879213738806
EU482724|VIPR_ALG4_169144234_915_2399.1,-0.15556666228780597,0.11687146444893812
EU482531|VIPR_ALG4_169143848_913_2397.1,0.1251595995408386,-0.028219823755714732
MH594877|VIPR_ALG4_AYP31145_1_1_1485.1,0.13046565793714507,-0.0546295337062587
KF971700|VIPR_ALG4_568131570_919_2397.1,-0.017225131761339295,-0.1786429631364617
JF968008|VIPR_ALG4_385718560_1_1485.1,-0.1422351965097025,0.12692660785986423
KU529734|VIPR_ALG4_1033938897_1_1485.1,0.13432940692140935,-0.029062291658725203
MG895374|VIPR_ALG4_AXL67864_1_1_1485.1,-0.26030382254372986,-0.10322178144163437
GU131825|VIPR_ALG4_263612016_899_2383.1,0.12887604199902553,-0.03002842680159924
EU781137|VIPR_ALG4_190161853_899_2377.1,-0.019704071044200293,-0.17941783497908018
MK244393|VIPR_ALG4_QBA57628_1_1_1485.1,-0.14858277005607978,0.13136071377128783
MG457040|VIPR_ALG4_AXL67895_1_1_1485.1,-0.1448647138346621,0.12936616345194885
MH634406|VIPR_ALG4_QBF29200_1_1_1484.1,0.12842601478476023,-0.024901771386102143
MH680381|VIPR_ALG4_AXN59051_1_1_1485.1,0.12150281757243876,-0.04715092770634096
KX432251|VIPR_ALG4_1140771673_1_1479.1,0.23698026760271182,0.06415799374357402
KY709194|VIPR_ALG4_ATP66578_1_1_1479.1,-0.023757640409872733,-0.19038594469791853
KX357954|VIPR_ALG4_AQN27314_2_1_1485.1,0.13384439877402995,-0.026485588758009285
KY851425|VIPR_ALG4_AST12538_1_499_1983.1,-0.13760166012760128,0.13363685947490284
MN921607|VIPR_ALG4_QHD57306_1_10_1494.1,0.13288336963456596,-0.025675917601487748
MH594953|VIPR_ALG4_AYP31221_1_1_1485.1,-0.2706970674652044,-0.10910771473333049
JN832554|VIPR_ALG4_369726365_1_1485.1,0.06432260407769254,0.27455231271858543
EU052799|VIPR_ALG4_158267313_935_2413.1,-0.024691191028082215,-0.18366855411370847
GU211763|VIPR_ALG4_281313332_1_1485.1,-0.15586811703491102,0.1142041674910042
MH612065|VIPR_ALG4_AYA71397_1_1_1482.1,0.12248926027753701,-0.047426237909780816
MG737916|VIPR_ALG4_AYP74373_1_1_1485.1,-0.1424967940255516,0.12797841788345313
EU482475|VIPR_ALG4_169143736_915_2399.1,-0.1460792387092588,0.11722691427632624
MH879230|VIPR_ALG4_QEM22457_1_1_1485.1,0.11972026672457156,-0.05433399113745771
KY971693|VIPR_ALG4_AVB77261_1_1_1485.1,0.12755296973849356,-0.03139937713774109
MH594887|VIPR_ALG4_AYP31155_1_1_1485.1,0.12025947629542486,-0.048449141620630666
JF967893|VIPR_ALG4_385718330_1_1485.1,0.12887604199902564,-0.03002842680159923
MN272385|VIPR_ALG4_QEU56407_1_49_1512.1,0.053826195671965116,0.2837684440561592
GQ199884|VIPR_ALG4_239840426_918_2402.1,-0.26143617823300697,-0.10470838664031926
KM216678|VIPR_ALG4_772519532_1_1462.1,0.13063667543821986,-0.03307479957672571
MG596006|VIPR_ALG4_AVT56168_1_1_1440.1,-0.1474595020951721,0.12881696417848262
MG560220|VIPR_ALG4_AXI98945_1_1_1485.1,0.12877338170080238,-0.05224204306438733
KC316022|VIPR_ALG4_545627159_1_1485.1,0.13213704092211714,-0.029468444380005166
MH879205|VIPR_ALG4_QEM22432_1_1_1485.1,0.11729935350079691,-0.044379365638293304
LC428058|VIPR_ALG4_BBG62279_1_841_2325.1,0.12914703597990906,-0.028399987121304406
FJ639791|VIPR_ALG4_221070400_898_2376.1,-0.01887853457169486,-0.1798630425184837
KX452063|VIPR_ALG4_ARO84719_1_963_2447.1,0.12807651630079034,-0.03182497161609327
MG894937|VIPR_ALG4_AXL67427_1_1_1485.1,0.12807651630079034,-0.03182497161609327
KJ189333|VIPR_ALG4_582052417_920_2404.1,0.12211752791443281,-0.04971791943983982
GU131787|VIPR_ALG4_263611889_898_2382.1,0.12807651630079026,-0.03182497161609329
JX298571|VIPR_ALG4_405778882_1_1485.1,0.13400898385049673,-0.047579939338003564
JN848500|VIPR_ALG4_371591339_1_1485.1,-0.258482089118562,-0.10740656692742863
KY851688|VIPR_ALG4_AST12801_1_499_1983.1,0.05819209514231941,0.2815680804027222
KT175088|VIPR_ALG4_926575810_1_1485.1,0.1280765163007903,-0.031824971616093274
FJ432722|VIPR_ALG4_221070502_899_2377.1,-0.027446535062991783,-0.18299067320966178
KY971696|VIPR_ALG4_AVB77264_1_1_1485.1,0.13538548226420055,-0.030944407221310845
MK040388|VIPR_ALG4_QBF29223_1_1_1479.1,-0.019704071062792834,-0.17941783496733252
KX056447|VIPR_ALG4_ARO77974_1_1_1485.1,0.1380770736087982,-0.031551285293871904
JN697056|VIPR_ALG4_374250940_935_2419.1,0.13553355171893589,-0.052141334398095804
KY586523|VIPR_ALG4_1151124019_841_2325.1,0.13092154343327436,-0.03179737924195668
KX926476|VIPR_ALG4_AQW38557_1_1_1479.1,-0.022818657306396043,-0.17929498319551573
KY586446|VIPR_ALG4_1151123865_841_2325.1,0.13228745275230563,-0.0335564143966704
KX147335|VIPR_ALG4_1025727895_1_1485.1,-0.1470830325525929,0.11721978288653388
KY586857|VIPR_ALG4_1151124687_842_2326.1,-0.2669184319951525,-0.09925992051824749
JF967888|VIPR_ALG4_385718320_1_1485.1,0.1280765163007902,-0.03182497161609328
MK778389|VIPR_ALG4_QCH40606_1_1_1485.1,-0.15900340393656787,0.1159862296792802
KY851474|VIPR_ALG4_AST12587_1_499_1983.1,-0.14607923870946962,0.11722691427606997
MN923142|VIPR_ALG4_QHE24316_1_1_1456.1,-0.1490983878354988,0.1292858993677292
JX556932|VIPR_ALG4_410465339_1_1485.1,0.061178488190454704,0.29500030419319145
MG894917|VIPR_ALG4_AXL67407_1_1_1485.1,0.12807651630079028,-0.031824971616093226
MG895233|VIPR_ALG4_AXL67723_1_1_1479.1,-0.027774619836555853,-0.19001765109707208
KX357913|VIPR_ALG4_AQN27273_2_1_1485.1,0.12714921574159896,-0.0327767516830713
HQ705612|VIPR_ALG4_316983463_920_2398.1,-0.01773370550410229,-0.17879475323731686
KC316017|VIPR_ALG4_545627149_1_1485.1,0.13400769326211226,-0.04758220484562481
KY818139|VIPR_ALG4_AST12340_1_499_1983.1,0.12211752776099292,-0.04971791938966691
MG895281|VIPR_ALG4_AXL67771_1_1_1479.1,-0.025621818540378212,-0.19123403259084049
MF173464|VIPR_ALG4_AXM44188_1_1_1485.1,0.14027639997501815,-0.0568261331810345
MH824769|VIPR_ALG4_QDG02800_1_1_1482.1,-0.15829002216558216,0.10987702923346238
KX452056|VIPR_ALG4_ARO84712_1_1009_2493.1,0.12807651630079028,-0.03182497161609326
FJ410233|VIPR_ALG4_209976718_900_2384.1,-0.14617685936873384,0.1161275589891753
KY818193|VIPR_ALG4_AST12394_1_499_1983.1,0.13723980379268075,-0.047196663301217585
LT898507|VIPR_ALG4_SNQ45235_1_499_1977.1,-0.027446537152606105,-0.18299067159287774
MG895348|VIPR_ALG4_AXL67838_1_1_1485.1,-0.2578173640178018,-0.1098836984354973
MH985858|VIPR_ALG4_AYO90660_1_937_2421.1,-0.14645855138958222,0.12915942353367166
MH824742|VIPR_ALG4_QDG02773_1_1_1445.1,-0.2774829207540333,-0.10675120433208893
KY586703|VIPR_ALG4_1151124379_899_2377.1,-0.015573820458829699,-0.18637592048584853
MN083235|VIPR_ALG4_QDR24484_1_1_1485.1,-0.1424967940256777,0.12797841788333492
KY275226|VIPR_ALG4_ATO93905_1_1_1485.1,-0.14401184223689864,0.13011830800295027
KU291749|VIPR_ALG4_966913910_1_1479.1,0.12368052352080955,-0.04789820782843938
MH680068|VIPR_ALG4_AXN58738_1_1_1443.1,0.15033404392241306,-0.05761301097468332
JF967951|VIPR_ALG4_385718446_1_1485.1,0.13506677019135807,-0.04912428766673979
FJ898477|VIPR_ALG4_228543206_914_2398.1,-0.15890196215795854,0.11401923818616269
FJ461322|VIPR_ALG4_221070597_899_2377.1,-0.027446537692084542,-0.18299067117547035
HQ012523|VIPR_ALG4_319748426_841_2325.1,-0.15498897768245595,0.11062166153176074
HM181959|VIPR_ALG4_298388327_899_2383.1,0.12755296973849484,-0.03139937713774077
MK629481|VIPR_ALG4_QCE20929_1_1_1479.1,-0.024002220106089756,-0.1877640963871064
KU860503|VIPR_ALG4_ANI25144_1_1479.1,0.12700804364986723,-0.05031987100080315
MF173486|VIPR_ALG4_AXM44210_1_1_1485.1,0.12002482571082493,-0.04589451841363071
KC762681|VIPR_ALG4_573592411_935_2413.1,-0.018284629259272798,-0.18864724069882727
HM030556|VIPR_ALG4_296044556_226_1704.1,-0.01995592221193895,-0.17932069818716112
HQ332188|VIPR_ALG4_327344040_937_2421.1,-0.15867893136989095,0.11498529132433696
KY851584|VIPR_ALG4_AST12697_1_499_1977.1,-0.02072315942751563,-0.18162229177942413
MH879216|VIPR_ALG4_QEM22443_1_1_1485.1,0.12211752742950571,-0.04971791928127487
KJ939370|VIPR_ALG4_685453566_1_1485.1,0.1438137410697271,-0.025599269973594033
LC436654|VIPR_ALG4_BBH51302_1_1_1485.1,-0.13915758568561065,0.12657799951054144
KJ470732|VIPR_ALG4_741825137_1_1485.1,0.12368570561615169,-0.02982301363632721
KY818159|VIPR_ALG4_AST12360_1_499_1983.1,0.13050990975532523,-0.028166718206009352
MK780896|VIPR_ALG4_QCH40764_1_1_1485.1,0.05048122201571772,0.28534201923757396
KY586355|VIPR_ALG4_1151123683_841_2325.1,0.12702941227204548,-0.02937080737260184
FJ906969|VIPR_ALG4_228543058_915_2399.1,-0.1508607511561995,0.11523627340108779
MH827530|VIPR_ALG4_AYP74874_1_937_2421.1,-0.14348000271261435,0.13154592016401595
LC379202|VIPR_ALG4_BBD74788_1_1_1479.1,-0.02118604556653101,-0.1784039350927047
MK629460|VIPR_ALG4_QCE20908_1_1_1485.1,0.1337916061374854,-0.028168102484033713
KY882535|VIPR_ALG4_AST12905_1_478_1962.1,-0.1563004613823387,0.11281677468855295
KT232196|VIPR_ALG4_955300611_1_1485.1,0.12150281757242958,-0.047150927706338865
JF967971|VIPR_ALG4_385718486_1_1485.1,-0.1472662671815595,0.1301949510675131
KF955479|VIPR_ALG4_573974438_914_2392.1,-0.019704071021558023,-0.17941783499338662
KX357986|VIPR_ALG4_AQN27346_1_1_1485.1,-0.14314648312631909,0.1182460761816561
KY586391|VIPR_ALG4_1151123755_841_2325.1,0.1268051213560261,-0.031380907584920494
MH349371|VIPR_ALG4_QBE89966_1_841_2325.1,0.12266736763939921,-0.04803844094131583
KY977454|VIPR_ALG4_ATL24723_1_841_2325.1,-0.1573575172585524,0.11284868248283972
KJ806825|VIPR_ALG4_763430771_1_1482.1,0.1322933220570717,-0.03074750941972276
KJ806843|VIPR_ALG4_763430807_1_1482.1,0.1255710222986354,-0.02908109143270431
JF960218|VIPR_ALG4_AEW25091_1_1_1485.1,0.12930206674106362,-0.030659033355349474
KU570091|VIPR_ALG4_1049514566_1_1485.1,0.13254294032393465,-0.029804296108118033
HQ705624|VIPR_ALG4_316983487_932_2416.1,-0.15771982784362323,0.1102548377333336
MG271947|VIPR_ALG4_AXQ59191_1_1_1485.1,-0.14320655406343347,0.13070660396877395
MF033210|VIPR_ALG4_AWV55212_1_935_2419.1,0.1245846658259569,-0.03087744171454454
KX901650|VIPR_ALG4_AQY62698_1_1_1485.1,-0.1734909528709883,0.11722843145862583
HM210481|VIPR_ALG4_332379966_1_1485.1,-0.16051281491006275,0.11363436218901914
FJ410282|VIPR_ALG4_209976816_913_2397.1,0.12807651630079026,-0.031824971616093295
JN415489|VIPR_ALG4_396085275_1_1485.1,0.12807651630079026,-0.031824971616093295
FJ410232|VIPR_ALG4_209976716_902_2386.1,0.12807651630079028,-0.03182497161609324
GQ868627|VIPR_ALG4_259496281_914_2392.1,-0.028316276527666124,-0.18253719665347853
GQ199784|VIPR_ALG4_239840226_913_2397.1,0.1340602344472325,-0.03349214560186731
MT252649|VIPR_ALG4_QIQ56190_1_1_1485.1,-0.14249679402568505,0.12797841788332803
MN018398|VIPR_ALG4_QDG00760_1_939_2423.1,0.052842850686967466,0.2876831296362709
KY586837|VIPR_ALG4_1151124647_842_2326.1,0.05448400923308075,0.2857360114922136
KX380810|VIPR_ALG4_1043526463_937_2421.1,-0.1404250207893917,0.128184809359279
KY851747|VIPR_ALG4_AST12860_1_499_1983.1,-0.26274945461496724,-0.10245497985936168
MG895371|VIPR_ALG4_AXL67861_1_1_1485.1,0.06643921021459524,0.2759674831463958
HQ591542|VIPR_ALG4_330339273_1_1485.1,0.1280765163007902,-0.03182497161609331
MG895257|VIPR_ALG4_AXL67747_1_1_1479.1,-0.01722664344108307,-0.1868303585960074
MF381075|VIPR_ALG4_AUZ41930_1_1_1479.1,0.13071484196494987,-0.03090862936693349
KY461758|VIPR_ALG4_ARO34426_1_1_1485.1,-0.15630046111221405,0.11281677561643924
GU908515|ADE62377.1,-0.14377225889309836,0.11541198486395693
FJ176780|VIPR_ALG4_206597699_935_2419.1,0.1280765163007902,-0.03182497161609331
KC692497|VIPR_ALG4_572169564_935_2419.1,0.1226673662775583,-0.048038441363081934
GU586122|ADD84765.1,-0.16301136453895101,0.11329699570266916
MF682971|VIPR_ALG4_ASX95469_1_935_2413.1,-0.02931058348244013,-0.19535617856648207
JX079696|VIPR_ALG4_388548550_927_2411.1,-0.15850093523886927,0.111887748975303
FJ882569|VIPR_ALG4_228538155_913_2397.1,0.13029522446708577,-0.03375634825923807
KX357918|VIPR_ALG4_AQN27278_2_1_1485.1,0.1271492157415989,-0.032776751683071356
KY347013|VIPR_ALG4_ATG84993_1_841_2325.1,0.12299146371560196,-0.04834985987106882
KX224286|VIPR_ALG4_ANN30194_1_1_1479.1,-0.015885495393670884,-0.17955700758143855
KX056448|VIPR_ALG4_ARO77975_1_1_1485.1,0.12771065711198462,-0.03096343210862092
KF041225|VIPR_ALG4_567321264_1_1485.1,-0.13750869555448333,0.13088517200158203
KT438599|VIPR_ALG4_1049566227_1_1486.1,-0.1544964669600076,0.10989037101700201
MG894898|VIPR_ALG4_AXL67388_1_1_1485.1,0.13281390844146773,-0.034217978495226946
FJ639697|VIPR_ALG4_221071224_905_2389.1,-0.15295055672373278,0.11284045664942231
MK603945|VIPR_ALG4_QCC26436_1_1_1485.1,0.11872837546898682,-0.04370557182116982
AB915371|VIPR_ALG4_760864996_1_1485.1,0.11991935491388378,-0.054643965628031366
MK564477|VIPR_ALG4_QBP33556_1_841_2325.1,-0.14178921210759607,0.12860652730043412
KX224283|VIPR_ALG4_ANN30191_1_1_1479.1,-0.018530690302408552,-0.1828921021323404
KM216686|VIPR_ALG4_772519548_1_1450.1,0.13647637120468034,-0.05088791972487741
KP703955|VIPR_ALG4_952949051_1_1485.1,0.0695347818959947,0.27471286138852496
MK858102|VIPR_ALG4_QCZ24969_1_937_2421.1,-0.14225704093661634,0.12641700816831733
FJ882536|VIPR_ALG4_228537128_913_2397.1,0.1280765163007902,-0.03182497161609328
JQ650027|VIPR_ALG4_425784357_1_1485.1,-0.14969790590107393,0.12846167414308124
JQ403521|VIPR_ALG4_385842937_1_1485.1,0.1280765163007902,-0.031824971616093226
KM403626|VIPR_ALG4_829641877_935_2419.1,0.12150281757244918,-0.047150927706343396
MT379589|VIPR_ALG4_QJD66232_1_1_1485.1,-0.15514609930626785,0.10724071828928682
KT806324|VIPR_ALG4_AOQ25663_1_1_1485.1,-0.14607923870970124,0.1172269142757883
FJ606706|VIPR_ALG4_255739727_1_1479.1,-0.018538047144936672,-0.17838956049517937
HQ332176|VIPR_ALG4_327344016_939_2423.1,0.0688052689951236,0.27474622253681
MG894827|VIPR_ALG4_AXL67317_1_1_1485.1,0.1286852363779832,-0.030309019418613276
MG518567|VIPR_ALG4_AYD78166_1_937_2421.1,0.12266736690332626,-0.04803844116777654
HQ591546|AEC11156.1,0.13085682994862155,-0.023430858477984172
KT726343|VIPR_ALG4_992324548_914_2392.1,-0.018538047144212734,-0.17838956049561616
HQ705618|VIPR_ALG4_316983475_919_2397.1,-0.01773313481559014,-0.178795117154879
MH594954|VIPR_ALG4_AYP31222_1_1_1485.1,0.05299402728735026,0.29765175230785945
KP188557|VIPR_ALG4_874527247_950_2434.1,0.06880527053454094,0.274746222279268
KJ399989|VIPR_ALG4_595650234_1_1479.1,0.1302287367362803,-0.030338446159148692
KU860498|VIPR_ALG4_ANI25139_1_1479.1,0.1269895157667814,-0.05034543047275557
EU182244|ABY82133.1,-0.014267243606669656,-0.1877530231491888
HQ012512|VIPR_ALG4_319748404_841_2325.1,-0.15763990784849866,0.11246680223355601
LC436643|VIPR_ALG4_BBH51291_1_1_1485.1,-0.14412368536935735,0.129989263807576
MH891766|VIPR_ALG4_QBA57533_1_1036_2514.1,-0.017170828144063493,-0.17846846171614905
JN851123|VIPR_ALG4_355519777_841_2325.1,-0.14249679402570792,0.12797841788330647
MK543480|VIPR_ALG4_QBP33497_1_841_2325.1,-0.14070355074182445,0.1305324191052759
GU586124|ADD84767.1,-0.26385360759224175,-0.10626060071207899
KY586514|VIPR_ALG4_1151124001_841_2325.1,0.12807651630079012,-0.03182497161609327
MH173173|VIPR_ALG4_AXR86406_1_1_1479.1,-0.024001212973353583,-0.18776458434613721
KR922405|VIPR_ALG4_943876559_838_2322.1,-0.26691842271743654,-0.0992599484415529
EU482814|VIPR_ALG4_169144414_913_2397.1,0.12550722800329178,-0.02706354155166961
KX056452|VIPR_ALG4_ARO77979_1_1_1485.1,0.1397420946231376,-0.028923970794752795
MG933828|VIPR_ALG4_AXU40346_1_1_1485.1,0.1337974320980726,-0.028492290942786828
KJ806872|VIPR_ALG4_763430865_1_1482.1,0.12866550984890737,-0.03196794277342978
MH680139|VIPR_ALG4_AXN58809_1_1_1431.1,0.12078935924446417,-0.048227588261495175
KX357903|VIPR_ALG4_AQN27263_2_1_1485.1,0.12714921574159901,-0.03277675168307119
KY851717|VIPR_ALG4_AST12830_1_499_1983.1,-0.2608443088204124,-0.1069341375691274
MG895353|VIPR_ALG4_AXL67843_1_1_1485.1,0.06591161756913334,0.27595517399252245
FJ547089|VIPR_ALG4_221070270_913_2397.1,0.12211752792811834,-0.04971791944431468
EU482670|VIPR_ALG4_169144126_915_2399.1,-0.14603239989056338,0.11621565404802571
LT898508|VIPR_ALG4_SNQ45236_1_499_1977.1,-0.027446533440251223,-0.18299067446521405
MT379581|VIPR_ALG4_QJD66224_1_1_1485.1,-0.1536902332784933,0.10592325214487819
MG677999|VIPR_ALG4_QBA57726_1_64_1527.1,-0.14650683903972875,0.12930694461638356
KY038893|VIPR_ALG4_ARR98987_1_1_1485.1,0.14503614887956692,-0.029433821619698132
MG894888|VIPR_ALG4_AXL67378_1_1_1485.1,0.12807651630079003,-0.031824971616093205
EU482693|VIPR_ALG4_169144172_908_2392.1,-0.1585044866908456,0.11187164789837391
KJ806881|VIPR_ALG4_763430883_1_1485.1,-0.14249679402565976,0.12797841788335185
JQ655012|VIPR_ALG4_425784603_1_1485.1,0.1378966984614147,-0.050410474114167915
KM651778|VIPR_ALG4_746818879_1_1479.1,-0.031018815619663947,-0.1899777434212636
JN379506|VIPR_ALG4_375304227_1_1479.1,-0.018538047096871717,-0.17838956052417979
JQ993228|VIPR_ALG4_443927814_1_1479.1,-0.015573819327900616,-0.1863759206357885
MG895204|VIPR_ALG4_AXL67694_1_1_1479.1,-0.030685365997094725,-0.18224621496241586
JQ650090|VIPR_ALG4_425784483_1_1485.1,0.06432260254139568,0.27455231306758643
JN368477|VIPR_ALG4_392612394_920_2398.1,-0.022719347953933506,-0.18567430417731312
KF809762|VIPR_ALG4_584580356_1_1485.1,-0.2617571668050263,-0.10268509216022526
JQ993217|VIPR_ALG4_443927792_1_1485.1,-0.14607923871017894,0.11722691427520782
JF967941|VIPR_ALG4_385718426_1_1485.1,0.12927980697093763,-0.030648294735419673
JN415518|VIPR_ALG4_396085333_1_1485.1,0.1389978528678485,-0.051121291072468315
MH680311|VIPR_ALG4_AXN58981_1_1_1485.1,0.11953940486073848,-0.04789338303979273
KY275253|VIPR_ALG4_ATO93932_1_1_1485.1,-0.261223204868219,-0.10432360563162218
MK566210|VIPR_ALG4_QBP33443_1_1_1478.1,0.1310106341606789,-0.030918371292509936
KY851411|VIPR_ALG4_AST12524_1_499_1983.1,-0.13971609221105213,0.1317741398223423
DQ016645|AAY34760.1,0.12807651630079017,-0.031824971616093205
KY978442|VIPR_ALG4_AVP27073_1_1_1485.1,-0.15398279648805618,0.1511680393932272
GU131916|VIPR_ALG4_263614481_914_2392.1,-0.022720134481342674,-0.18567378826747377
MG564101|VIPR_ALG4_AVP27140_1_1_1485.1,-0.14871771397242384,0.11873560266078947
KC182101|VIPR_ALG4_532019859_164_1648.1,0.1316495550201332,-0.03225451717071532
KT806323|VIPR_ALG4_AOQ25662_1_1_1485.1,-0.13575672302728284,0.1290259034471069
HM466968|VIPR_ALG4_298362860_1_1479.1,-0.016466320603724063,-0.17748061866307266
KT758763|VIPR_ALG4_AOQ25559_1_1_1479.1,-0.027072618606761186,-0.18764611815925453
KU291771|VIPR_ALG4_966913949_1_1478.1,0.13595878925472685,-0.03210880528211905
JN544354|VIPR_ALG4_AEX97748_1_1_1485.1,-0.1486557024265458,0.13054648716143216
KM403603|VIPR_ALG4_829641831_935_2419.1,0.12150281757244802,-0.04715092770634308
MK894339|VIPR_ALG4_QCZ25048_1_921_2399.1,-0.0227224360696219,-0.17701205084935068
KT825051|VIPR_ALG4_AOQ25753_1_1_1485.1,0.12763714540570367,-0.029093471142512428
EU482452|VIPR_ALG4_169143690_914_2392.1,-0.028293521597529285,-0.18254344069384587
JX024758|VIPR_ALG4_444892655_940_2424.1,-0.26350342264713517,-0.10365620096662273
KU529718|VIPR_ALG4_1033938865_1_1485.1,0.12844034165386073,-0.031184657512473464
FJ562106|VIPR_ALG4_221070262_913_2397.1,0.12387657015800245,-0.04972803617207457
KY586773|VIPR_ALG4_1151124519_899_2377.1,-0.027446537494292836,-0.1829906713285065
KY586776|VIPR_ALG4_1151124525_899_2377.1,-0.027446536965412733,-0.1829906717377136
KP064517|VIPR_ALG4_758844923_1_1485.1,-0.14560630040340525,0.13413858660696054
FJ410250|VIPR_ALG4_209976752_913_2397.1,0.12936589431802253,-0.031051837420063767
KU291693|VIPR_ALG4_966913799_1_1478.1,0.12729435157263713,-0.05025041603253819
JQ655049|VIPR_ALG4_425784677_1_1485.1,0.13459278000788008,-0.04749528735632966
MG895303|VIPR_ALG4_AXL67793_1_1_1485.1,0.05853341342324017,0.28216123501998935
MH209610|VIPR_ALG4_AWI48569_1_1_1485.1,-0.1422570422594692,0.12641700738008618
KY887618|VIPR_ALG4_AWJ97080_1_1_1485.1,-0.16319725727246853,0.11857456524694278
MK238024|VIPR_ALG4_QBA57655_1_1_1485.1,0.060254562494060124,0.286642773179298
GU131887|VIPR_ALG4_263613879_888_2372.1,0.13283962128491905,-0.02754235009798721
KY216157|VIPR_ALG4_AUA17941_1_1_1485.1,0.13509215132979768,-0.02979700403839067
KU291652|VIPR_ALG4_966913717_1_1479.1,0.12917186923055088,-0.032010811682194926
GQ868615|VIPR_ALG4_259496261_913_2397.1,0.12887604199902575,-0.03002842680159927
KU570096|VIPR_ALG4_1049514576_1_1485.1,0.1154937480757151,-0.04474778101051496
KY586371|VIPR_ALG4_1151123715_841_2325.1,0.1304247221553172,-0.03131309672170492
MH401981|VIPR_ALG4_QBA18553_1_1_1485.1,0.1272861616526444,-0.052715566382995065
KY818204|VIPR_ALG4_AST12405_1_499_1983.1,0.13422592342543813,-0.048144027257549994
MN923108|VIPR_ALG4_QHE24284_1_881_2365.1,-0.1370613618623822,0.12763150214534974
KY818223|VIPR_ALG4_AST12424_1_499_1983.1,0.12008298813568236,-0.048499463440474476
GQ868527|VIPR_ALG4_259498385_913_2397.1,0.11848328259249452,-0.04909174470409422
MG895342|VIPR_ALG4_AXL67832_1_1_1485.1,-0.2662297987755907,-0.10097165746868612
KJ806932|VIPR_ALG4_763430985_1_1485.1,-0.14389840981819962,0.13020391237139234
HM134238|VIPR_ALG4_299474121_1_1485.1,-0.15450582459081738,0.11788257311847453
JN568281|VIPR_ALG4_396085449_1_1485.1,-0.1485292910109593,0.12038735801486412
KT012516|VIPR_ALG4_951777346_1_1485.1,-0.1429478232577087,0.13352273304442958
MH822957|VIPR_ALG4_AXX75613_1_935_2413.1,-0.018538047139897033,-0.17838956049822044
JF937634|VIPR_ALG4_332959516_920_2398.1,-0.01773273231420244,-0.17879537376937404
